Expediente,Fecha,Nombre,Link
CFP 1107/2021,12/04/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10583809&tipo=corrupcion-administrativa
CFP 1107/2021,07/05/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=9841760&tipo=corrupcion-administrativa
CFP 1000/2021,07/06/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10759180&tipo=corrupcion-administrativa
CFP 1000/2021,02/06/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10750653&tipo=corrupcion-administrativa
CFP 1000/2021,31/05/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10736547&tipo=corrupcion-administrativa
CFP 1000/2021,21/05/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=9873757&tipo=corrupcion-administrativa
CFP 998/2021,21/05/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=9873701&tipo=corrupcion-administrativa
CFP 686/2021,28/05/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=9884171&tipo=corrupcion-administrativa
CFP 670/2021,17/06/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9930031&tipo=corrupcion-administrativa
CFP 670/2021,12/05/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9848996&tipo=corrupcion-administrativa
CCC 27699/2020,17/03/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11501971&tipo=corrupcion-administrativa
CFP 10045/2020,27/04/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9810943&tipo=corrupcion-administrativa
CFP 10038/2020,12/08/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10039397&tipo=corrupcion-administrativa
CFP 9951/2020,02/12/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=10315948&tipo=corrupcion-administrativa
CFP 9950/2020,06/10/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11107966&tipo=corrupcion-administrativa
CFP 9810/2020,22/02/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9663966&tipo=corrupcion-administrativa
CFP 9756/2020,08/04/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9766610&tipo=corrupcion-administrativa
CFP 9378/2020,06/12/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11283231&tipo=corrupcion-administrativa
CFP 9279/2020,24/06/2025,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=13719254&tipo=corrupcion-administrativa
CFP 9279/2020,14/11/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=13149327&tipo=corrupcion-administrativa
CFP 9184/2020,04/11/2025,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=14149876&tipo=corrupcion-administrativa
CFP 9184/2020,09/11/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12205772&tipo=corrupcion-administrativa
CFP 9184/2020,26/10/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12158526&tipo=corrupcion-administrativa
CFP 9184/2020,24/05/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10715689&tipo=corrupcion-administrativa
CFP 9184/2020,15/07/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9996235&tipo=corrupcion-administrativa
CFP 9184/2020,15/07/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9996307&tipo=corrupcion-administrativa
CCC 9029/2020,11/04/2023,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 1,scp/include/showFile.php?acc=showFAR&id=11574712&tipo=corrupcion-administrativa
CCC 9029/2020,22/12/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11331464&tipo=corrupcion-administrativa
CFP 8941/2020,05/05/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9833097&tipo=corrupcion-administrativa
CFP 8941/2020,21/12/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=9597489&tipo=corrupcion-administrativa
CFP 8324/2020,02/06/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=13649278&tipo=corrupcion-administrativa
CFP 8324/2020,14/03/2025,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 3,scp/include/showFile.php?acc=showFAR&id=13403935&tipo=corrupcion-administrativa
CFP 8324/2020,26/12/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11331449&tipo=corrupcion-administrativa
CFP 8280/2020,09/03/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11474087&tipo=corrupcion-administrativa
CFP 8278/2020,23/04/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9803928&tipo=corrupcion-administrativa
CFP 8278/2020,05/04/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9756703&tipo=corrupcion-administrativa
CFP 8278/2020,05/03/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9694914&tipo=corrupcion-administrativa
CFP 8278/2020,03/03/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9690514&tipo=corrupcion-administrativa
CFP 8080/2020,29/10/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9493963&tipo=corrupcion-administrativa
CFP 7356/2020,03/11/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=9504352&tipo=corrupcion-administrativa
CFP 6367/2020,12/04/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10610747&tipo=corrupcion-administrativa
CFP 6203/2020,15/11/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10273354&tipo=corrupcion-administrativa
CFP 6203/2020,08/11/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10256203&tipo=corrupcion-administrativa
CFP 6177/2020,06/10/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=10179084&tipo=corrupcion-administrativa
CFP 5920/2020,06/04/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9759756&tipo=corrupcion-administrativa
CFP 5920/2020,21/08/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=9339548&tipo=corrupcion-administrativa
CFP 5521/2020,18/02/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9658891&tipo=corrupcion-administrativa
CFP 5396/2020,18/09/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=9402253&tipo=corrupcion-administrativa
CFP 4488/2020,26/10/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9484309&tipo=corrupcion-administrativa
CFP 4488/2020,16/07/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9246320&tipo=corrupcion-administrativa
CFP 4077/2020,11/11/2025,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=14170997&tipo=corrupcion-administrativa
CFP 4077/2020,25/09/2025,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=14007800&tipo=corrupcion-administrativa
CFP 4077/2020,22/08/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12945456&tipo=corrupcion-administrativa
CFP 4077/2020,06/08/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12847948&tipo=corrupcion-administrativa
CFP 4077/2020,12/10/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12121308&tipo=corrupcion-administrativa
CFP 4077/2020,27/06/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11817184&tipo=corrupcion-administrativa
CFP 4077/2020,06/06/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11757912&tipo=corrupcion-administrativa
CFP 4077/2020,16/03/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11498715&tipo=corrupcion-administrativa
CFP 4077/2020,16/03/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11498751&tipo=corrupcion-administrativa
CFP 3582/2020,22/06/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9937680&tipo=corrupcion-administrativa
CFP 3045/2020,15/07/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9995429&tipo=corrupcion-administrativa
CFP 2958/2020,12/04/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9774433&tipo=corrupcion-administrativa
CFP 2958/2020,26/03/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9741749&tipo=corrupcion-administrativa
CFP 2864/2020,30/05/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10732153&tipo=corrupcion-administrativa
CFP 2357/2020,10/08/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=9307113&tipo=corrupcion-administrativa
CFP 2357/2020,03/07/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9225064&tipo=corrupcion-administrativa
CFP 2357/2020,18/06/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9198415&tipo=corrupcion-administrativa
CFP 1425/2020,09/08/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10029398&tipo=corrupcion-administrativa
CFP 1425/2020,02/03/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=9686046&tipo=corrupcion-administrativa
CFP 1074/2020,29/03/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10537897&tipo=corrupcion-administrativa
CFP 1074/2020,23/03/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10523879&tipo=corrupcion-administrativa
CFP 957/2020,16/12/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10350082&tipo=corrupcion-administrativa
CFP 957/2020,07/10/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9443694&tipo=corrupcion-administrativa
CFP 957/2020,19/03/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9132831&tipo=corrupcion-administrativa
CFP 957/2020,19/03/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9132833&tipo=corrupcion-administrativa
CFP 957/2020,19/03/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9132860&tipo=corrupcion-administrativa
CFP 579/2020,15/04/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12581637&tipo=corrupcion-administrativa
CFP 579/2020,26/03/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9740944&tipo=corrupcion-administrativa
CFP 242/2020,27/08/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9358634&tipo=corrupcion-administrativa
CFP 242/2020,27/08/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9358557&tipo=corrupcion-administrativa
CFP 242/2020,06/08/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9299407&tipo=corrupcion-administrativa
CFP 242/2020,06/08/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9299467&tipo=corrupcion-administrativa
CCC 93740/2019,05/07/2024,TRIBUNAL ORAL EN LO CRIMINAL FEDERAL 2,scp/include/showFile.php?acc=showFAR&id=12794325&tipo=corrupcion-administrativa
CCC 63945/2019,16/12/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10347169&tipo=corrupcion-administrativa
CCC 50723/2019,02/03/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11452415&tipo=corrupcion-administrativa
CCC 50723/2019,14/12/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11306330&tipo=corrupcion-administrativa
CCC 50723/2019,14/10/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11130977&tipo=corrupcion-administrativa
CCC 50723/2019,06/09/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11055859&tipo=corrupcion-administrativa
FCB 19504/2019,18/12/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9594816&tipo=corrupcion-administrativa
CFP 9512/2019,19/08/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9328089&tipo=corrupcion-administrativa
CFP 9255/2019,09/05/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12628869&tipo=corrupcion-administrativa
CFP 9255/2019,11/04/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12542720&tipo=corrupcion-administrativa
CFP 9255/2019,08/01/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12349294&tipo=corrupcion-administrativa
CFP 9255/2019,28/12/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12341142&tipo=corrupcion-administrativa
CFP 9255/2019,12/12/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12291392&tipo=corrupcion-administrativa
CFP 9255/2019,05/12/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12271032&tipo=corrupcion-administrativa
CFP 9255/2019,19/10/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12140674&tipo=corrupcion-administrativa
CFP 9255/2019,12/10/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=12122331&tipo=corrupcion-administrativa
CCC 8252/2019,29/05/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=8171142&tipo=corrupcion-administrativa
CFP 7418/2019,29/10/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9494096&tipo=corrupcion-administrativa
CFP 7418/2019,29/10/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9494159&tipo=corrupcion-administrativa
CFP 7166/2019,03/12/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8871028&tipo=corrupcion-administrativa
CFP 6933/2019,12/11/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=8803639&tipo=corrupcion-administrativa
CFP 6931/2019,13/12/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=8913256&tipo=corrupcion-administrativa
CFP 6834/2019,12/02/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9016617&tipo=corrupcion-administrativa
CFP 6692/2019,13/07/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11872995&tipo=corrupcion-administrativa
CFP 6692/2019,17/10/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=8704650&tipo=corrupcion-administrativa
CFP 6361/2019,06/03/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9097416&tipo=corrupcion-administrativa
CFP 6361/2019,12/02/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9016634&tipo=corrupcion-administrativa
CFP 6220/2019,17/12/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9590203&tipo=corrupcion-administrativa
CFP 6220/2019,16/03/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9129172&tipo=corrupcion-administrativa
CFP 6152/2019,09/05/2025,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=13749572&tipo=corrupcion-administrativa
CFP 6152/2019,14/12/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=12300507&tipo=corrupcion-administrativa
CFP 5519/2019,09/03/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=11474964&tipo=corrupcion-administrativa
CFP 5251/2019,09/03/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10486861&tipo=corrupcion-administrativa
CFP 5251/2019,18/11/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10284647&tipo=corrupcion-administrativa
CFP 5215/2019,16/02/2023,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11412832&tipo=corrupcion-administrativa
CFP 5082/2019,21/04/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10607260&tipo=corrupcion-administrativa
CFP 4976/2019,19/08/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=10953993&tipo=corrupcion-administrativa
CFP 4698/2019,31/03/2025,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=13470846&tipo=corrupcion-administrativa
CFP 4698/2019,06/08/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9299332&tipo=corrupcion-administrativa
CFP 4698/2019,24/07/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=9269046&tipo=corrupcion-administrativa
CFP 3467/2019,13/10/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=11121148&tipo=corrupcion-administrativa
CFP 3467/2019,16/06/2022,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10793093&tipo=corrupcion-administrativa
CFP 3467/2019,09/12/2021,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=10329017&tipo=corrupcion-administrativa
CFP 3467/2019,16/03/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9129133&tipo=corrupcion-administrativa
CFP 3378/2019,17/05/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SECRETARIA ESPECIAL,scp/include/showFile.php?acc=showFAR&id=8120982&tipo=corrupcion-administrativa
CFP 2956/2019,02/07/2020,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=9222280&tipo=corrupcion-administrativa
CFP 2956/2019,07/11/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8785434&tipo=corrupcion-administrativa
CFP 2956/2019,11/09/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8556976&tipo=corrupcion-administrativa
CFP 2956/2019,12/06/2019,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 2,scp/include/showFile.php?acc=showFAR&id=8232533&tipo=corrupcion-administrativa
CFP 2272/2019,07/11/2024,CAMARA CRIMINAL Y CORRECCIONAL FEDERAL - SALA 1,scp/include/showFile.php?acc=showFAR&id=13158005&tipo=corrupcion-administrativa
